Gold	Predictions	Probabilities
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'central asia']	[1.0, 6.219269619699846e-14, 1.6866619795166508e-14, 8.816101308347826e-20, 1.0713721983857728e-28]	5Gzgy3fQuYmcDGYqh5k_Fw
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'central asia']	[1.0, 3.3343100687516043e-22, 2.1036933674940676e-22, 1.7134068250308855e-28, 0.0]	2Rh5IsaBnbyF4i-SLVvRqw
Thailand	['south east asia', 'far east asia', 'east asia', 'asia', 'central america']	[1.0, 5.313076717186423e-20, 1.8249954676655242e-23, 4.800923159665832e-25, 1.4337815041840148e-26]	bhjYw8NZgmUsL577hSAE3A
Thailand	['south east asia', 'far east asia', 'east asia', 'asia', 'central asia']	[0.9995194673538208, 0.0004805169883184135, 2.2808104294114173e-09, 2.1206268890983135e-17, 1.0841596336248458e-33]	HOKXK2ISjoS3rnwLWQlhnw
Thailand	['south east asia', 'far east asia', 'east asia', 'asia', 'central asia']	[1.0, 1.0509289316072324e-16, 3.101634681932163e-19, 1.7807679021282177e-24, 8.09564355310851e-33]	ktT4mHXX16SgZrXv9gu1LA
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[1.0, 2.2734492240161774e-12, 4.396427137727546e-24, 1.2236533605655327e-27, 2.7832174234289532e-33]	_85QH2I-m-GNTpoNn9oDlw
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[0.999975323677063, 2.3740216420264915e-05, 9.499889870312472e-07, 1.1814420969313844e-13, 9.324087312279618e-34]	hq6Y96OG1HVVOPO3hcXYTg
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 3.6199144268049543e-13, 1.0651717244408645e-17, 1.1733062619401726e-20, 1.081049349040967e-34]	etkJ6nIjVx_H4IuBSd3_3w
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'western asia']	[1.0, 5.854957360953983e-14, 2.170348116178368e-14, 3.867290244738866e-23, 1.670794463068213e-35]	ivEdvGq_1akQBOI6j3vaOw
Thailand	['south east asia', 'asia', 'southern africa', 'latin america', 'south america']	[1.0, 3.769698331268501e-09, 2.5992681340625268e-09, 1.4718512053677607e-14, 1.2697833642839537e-14]	VwO6lzO0asl_j8bTbmCpyw
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'south asia']	[1.0, 2.139078691953955e-09, 2.7487731939245842e-14, 1.3490577532043178e-18, 1.6226706911742265e-38]	ESb1k6fov0cTJTxscrrZtA
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[1.0, 9.33119486487266e-17, 4.9799643520568094e-23, 5.850525766851479e-25, 9.245607452327884e-36]	WX2acrTuE9gOdkmrgX_oPQ
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'western asia']	[1.0, 4.482687224888204e-12, 2.2369126407954798e-13, 1.6094677673939017e-13, 2.0612626072038772e-25]	HGCgKnOZmFYHJsbeHA3RgQ
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'western asia']	[1.0, 9.46163542412076e-16, 1.0116659290889052e-19, 1.7931779646463655e-20, 5.471789827365954e-34]	i-pgQqzTi-O8u7aVqFlPvw
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'oceania']	[1.0, 4.4279090485356554e-13, 7.660237894457438e-19, 8.267594289872219e-21, 1.6156130514586546e-40]	DZl6037wJJkPPJn9L732Iw
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'latin america']	[1.0, 1.083778466276497e-12, 1.59708902461482e-13, 4.7237396929948865e-15, 1.618058253254573e-17]	l-4OFGk4HjxYLFsudQu-MQ
Thailand	['south east asia', 'south asia', 'caribbean', 'central america', 'asia']	[0.999996542930603, 3.4045542633975856e-06, 1.7844209665440758e-08, 6.038869404534353e-10, 7.571972020746498e-13]	XbI0JCfaYGzHfukrX-6P5g
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 8.849051591312829e-13, 2.0873444830588544e-16, 3.9390502069994626e-18, 6.1759939991275645e-25]	VpJfo6DAaIhcvDVGW5BpeA
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'central america']	[0.9999997615814209, 2.1702972219372896e-07, 1.4929071312508313e-09, 2.2012768344237266e-11, 4.7333372603882966e-29]	sA7DaxTYwqYA9WVmVHPqxw
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 2.13125939119152e-09, 5.725944891843415e-13, 1.7864846005923333e-15, 2.600973738394258e-32]	45K2XmmJT809IrBvQkwdVg
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'western asia']	[1.0, 2.710738902941654e-18, 5.649223531082367e-22, 5.630365288522709e-26, 5.184804318001823e-44]	rTzfcVUjETZTaX6L5wbK8A
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[1.0, 1.6300144567438224e-10, 1.661115228658236e-13, 2.022698134431018e-17, 1.8371198768146735e-32]	ebVOcFAhrfNDwFPkuI43OQ
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 3.935594905524198e-11, 2.720298378916519e-12, 5.868929931748595e-15, 7.187165936524877e-39]	IZZDc-ZINQxw7oZJo_nrpQ
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[1.0, 3.0426044171118216e-13, 3.986669314943822e-25, 2.3712995889307382e-29, 5.997473931625054e-33]	-4agDszGKlaHGJ7tXrJixg
Thailand	['south east asia', 'east africa', 'asia', 'west africa', 'far east asia']	[0.9999804496765137, 1.9515757230692543e-05, 3.4366962053944405e-10, 1.3092883721643744e-10, 8.9564354197047e-12]	r-BailOw_47sMTDVBlD7wA
Thailand	['south east asia', 'far east asia', 'east asia', 'asia', 'western asia']	[1.0, 1.0224157268425363e-13, 9.781097076551272e-17, 9.588401713262349e-17, 8.178833288316203e-33]	28i7gT5NMVRBeKESUlLjig
Thailand	['central america', 'south east asia', 'caribbean', 'far east asia', 'latin america']	[0.9999325275421143, 6.110121466917917e-05, 6.322979970718734e-06, 1.8534155186744645e-19, 1.1110905830253356e-19]	w1xLFaY_JJdJNvBdn8mgng
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'caribbean']	[1.0, 1.6969697508230593e-20, 1.5000405036353445e-20, 4.051251143710566e-21, 5.720479242478657e-38]	E829UDJHflw9VmsjSHLRKg
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[0.9999998807907104, 1.3028834189299232e-07, 2.300902532536447e-15, 2.2999195508011583e-15, 2.1967131037050636e-34]	cjfJKnUj-ScdmN3C9c-bVA
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'south asia']	[1.0, 3.45602192697303e-11, 7.793387093844471e-16, 9.236566064541084e-17, 6.9716980807549e-40]	_wVBCs2_HfZncA5PEiaWSQ
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'western asia']	[1.0, 1.1028812342059319e-17, 9.601673443619729e-20, 8.843586969139314e-20, 6.004739236090784e-30]	BeoEp_3veZCUKSmyJCa-Tw
Thailand	['south east asia', 'central america', 'caribbean', 'latin america', 'asia']	[0.9999997615814209, 2.7050205630985147e-07, 4.163008604507468e-09, 3.207023535622966e-09, 1.2349175501635834e-11]	8zuoXYd4VFVBVTOenqT7Jg
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[1.0, 3.288166019373433e-16, 1.8108303543474166e-20, 2.6730772654467447e-23, 8.588362295831242e-33]	8kHVoAP5y3Mimk_aLSBdFw
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'western asia']	[1.0, 2.858679438999534e-11, 1.5939621150762306e-11, 1.3371578683920421e-15, 1.115218291896303e-31]	U4L4J7LS-F8vyUpJhijhBQ
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[1.0, 1.67045821619638e-11, 3.351620295273052e-19, 6.103794214752026e-22, 1.5815489431413212e-37]	j-tzsi6UOYs23yb9qUKdKg
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 5.56126811268598e-11, 1.1994621807831334e-15, 5.443574233118823e-21, 1.3808296976564245e-39]	eAotofj1mbMIJDdhnXsVPw
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'western asia']	[0.9999997615814209, 8.228474257521157e-08, 6.178849787374929e-08, 2.00124259611828e-13, 8.417370684066184e-24]	Th0pLO-VScU2p4ksTtaU2w
Thailand	['south east asia', 'far east asia', 'east asia', 'asia', 'central america']	[0.9999998807907104, 7.946886881882165e-08, 2.5026332121555993e-14, 2.2077646954804953e-15, 1.497355577400175e-32]	vHOQVk5lb9IGK7Vg07i2qw
Thailand	['south east asia', 'asia', 'east asia', 'west africa', 'far east asia']	[1.0, 6.639845745505545e-16, 1.411141953214818e-21, 2.3900693136219996e-23, 2.82635865857275e-24]	mM8mxUUr8mzStEcZeJjWrQ
Thailand	['south east asia', 'asia', 'caribbean', 'central america', 'south america']	[1.0, 3.1947371831320126e-11, 7.372479905211338e-13, 2.5715467116013777e-15, 2.3027672662123465e-20]	9Um7-GhHHyBgrb-d0sG7Eg
Thailand	['south east asia', 'far east asia', 'east asia', 'asia', 'western asia']	[1.0, 3.1299932264083896e-12, 5.556816548215866e-18, 1.5678555813740547e-19, 7.924968503074272e-31]	XOv48BFF3JLYxneHbZL4bw
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 1.98466569335481e-17, 2.6551641401771225e-20, 9.070295078099511e-24, 2.5994086513225357e-42]	x1ONb8RlSkaqJBVY6ohsLw
Thailand	['caribbean', 'asia', 'south east asia', 'central america', 'oceania']	[0.9999713897705078, 2.1967416614643298e-05, 6.650792784057558e-06, 3.172612454867274e-13, 8.717223991261402e-14]	hQXCc3VY7ICo7Mxioyofvg
Thailand	['south east asia', 'east asia', 'far east asia', 'asia', 'central africa']	[0.9999079704284668, 5.4734337027184665e-05, 3.7336969398893416e-05, 3.411555127286192e-08, 5.995323685212069e-17]	CjLgxkU42bLRKqPAdNDJaA
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'south asia']	[1.0, 1.2181561068341552e-22, 9.941423131682401e-24, 8.840013822505546e-27, 2.317138556942025e-28]	bluBTv2tALEdcNfdaTjd7A
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 3.019489497844974e-14, 7.813809892265786e-23, 5.085335816382982e-24, 5.866433586650728e-34]	daj8HItGqASMMG88Ey78Gw
Thailand	['south east asia', 'asia', 'east africa', 'east asia', 'far east asia']	[1.0, 9.048641004023375e-21, 5.622202432371229e-21, 1.2103823204310045e-24, 5.668812396890918e-26]	bEW3r5B2dQDW-cqo0z-Aig
Thailand	['south america', 'south east asia', 'far east asia', 'latin america', 'central america']	[0.9960184693336487, 0.003981549758464098, 3.5360421257735197e-09, 9.391714836382015e-13, 3.356312361078883e-15]	9LYKtShTj2u6adoNeOL_Sg
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'central asia']	[1.0, 2.7269949853803155e-08, 1.9114525934282867e-11, 7.77124810899879e-14, 5.464893455475649e-31]	vbSL4vuQDjyXfufT0meDVQ
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'western asia']	[0.9999936819076538, 6.3419192883884534e-06, 8.401019879755722e-10, 8.897526304325973e-15, 2.982710274364048e-29]	rVejkUgV2u8h3BZNsuHYPA
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 1.3472663468790808e-13, 7.491576125727081e-14, 4.416390702699979e-19, 8.751352175121889e-38]	bqx8_4e6P8Lj_3WzLNMtHA
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'western asia']	[0.999992847442627, 7.146526513679419e-06, 3.39525976777999e-11, 4.539649905987986e-12, 1.1572136504254747e-31]	qxFVxGiA6c95uK3lshxdOA
Thailand	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[1.0, 7.6591004372073e-11, 2.5397246681541114e-24, 4.181210087076222e-27, 6.933498455925496e-35]	k_hwMsvbTdDxNEawbXJ8cg
Thailand	['south east asia', 'far east asia', 'asia', 'east asia', 'south asia']	[1.0, 8.924143542199392e-12, 5.0288885400247196e-17, 8.887416555612114e-20, 7.256063578120335e-41]	3ZA9WfIhQhgj4fMMKnTPSA
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 6.6006999865919624e-09, 5.5102632466252104e-21, 1.2530289842595601e-21, 3.1581532622793483e-35]	bV1SXBl0O6I2N1WKcpdaAA
Thailand	['south east asia', 'asia', 'east asia', 'central america', 'far east asia']	[1.0, 1.563195407806254e-14, 8.619415873938131e-17, 2.568661823262148e-17, 2.514831555975157e-17]	C3SyzGYMFbVXO1Ebw0ywwA
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'south asia']	[1.0, 1.0178183475246128e-16, 4.375845990026355e-17, 3.069762676954825e-24, 1.1819977209432804e-37]	jwTF-s9QWo37PLDBv-G7iA
Thailand	['south east asia', 'far east asia', 'asia', 'central america', 'east asia']	[1.0, 2.842487267825425e-19, 1.1265990562879684e-19, 2.5969925020406175e-21, 2.4314066347975393e-22]	CMy_G8tY1cLs5_HwGL-LpA
Thailand	['south east asia', 'far east asia', 'east asia', 'asia', 'central asia']	[1.0, 1.1192618091582582e-18, 3.4923849805324394e-20, 3.32983615456817e-22, 3.712970094176752e-38]	1FepvjBJjOyoROSeDDVgMA
Thailand	['south east asia', 'asia', 'far east asia', 'east asia', 'western asia']	[1.0, 1.701822334025286e-16, 1.2171818926462886e-20, 3.3105952060011054e-23, 2.2689781686458614e-35]	WmLifK5ee4Qj5Ys9TxIfqA
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'south asia']	[0.9999327659606934, 6.399837729986757e-05, 3.273918991908431e-06, 3.574639542702762e-11, 7.182871156451989e-17]	Uc3Kea6EQcuRnhxbDv_BSg
Philippines	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[0.9845460653305054, 0.015453774482011795, 2.9161489578655164e-07, 1.478654199082996e-09, 1.6587509144017076e-10]	nLmslldBUUy_YnjqECxJWA
Philippines	['far east asia', 'east asia', 'asia', 'south east asia', 'oceania']	[0.9994980096817017, 0.00046437481069006026, 3.7646532291546464e-05, 1.2360898706558794e-16, 5.170500021709405e-21]	bCGfXgt3CMJwVAHHqsymJw
Philippines	['caribbean', 'central america', 'far east asia', 'east asia', 'south east asia']	[0.9999998807907104, 1.4152597316297033e-07, 1.6226247775974478e-11, 1.2576995001012392e-11, 5.726992773243123e-13]	dThBNPHiFAM9HNDPwj9Iwg
Philippines	['south east asia', 'asia', 'caribbean', 'east asia', 'far east asia']	[0.7706720232963562, 0.22928886115550995, 3.8895104808034375e-05, 2.600971811261843e-07, 2.4223174577286954e-09]	Dy_aQ4YekeqlDxwGIykxvg
Philippines	['asia', 'east asia', 'south east asia', 'far east asia', 'south asia']	[0.9999411106109619, 5.893336856388487e-05, 7.1364207876456476e-09, 1.0177550847513647e-15, 1.0514799000696417e-17]	_qC0hNSA-MVYJQnZmdNROg
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'central america']	[0.9998626708984375, 0.00013735255924984813, 2.1360523072555537e-10, 4.591107767397407e-13, 1.9658819436560579e-16]	f0tYF1tpqCwVNnkLnNhUxg
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'south asia']	[0.9999977350234985, 2.303920382473734e-06, 5.6594746666860374e-08, 1.529950645340339e-11, 2.0537426807473204e-14]	oLnidxgz5cX2foYwkaEYGQ
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'south asia']	[0.763323962688446, 0.23667609691619873, 1.6386754175812257e-09, 8.644922885187034e-13, 2.7788060652645096e-17]	kDd9rXSg0bzGLPg9Ee9QHQ
Philippines	['south america', 'central america', 'latin america', 'caribbean', 'east asia']	[0.9563804268836975, 0.04311943054199219, 0.0005000753444619477, 2.143290345202331e-08, 2.5798871501431024e-20]	ZSp7dedAKSlpJOEwewRTxg
Philippines	['central america', 'caribbean', 'latin america', 'south america', 'south east asia']	[0.9978074431419373, 0.002192374784499407, 1.9277172214060556e-07, 3.6696421725976314e-13, 1.146894291148137e-28]	TJ5a5zENQD9WIpV9X-CLQQ
Philippines	['caribbean', 'micronesia', 'polynesia', 'south east asia', 'oceania']	[1.0, 5.078122367052629e-10, 8.788614013874628e-17, 4.521044520444486e-23, 5.7069629428625705e-24]	f3A-9-7E5K3EmBVsRUwDlg
Philippines	['south east asia', 'asia', 'east asia', 'south asia', 'far east asia']	[0.7169004082679749, 0.28309959173202515, 1.0634973457435137e-10, 3.713820158519898e-13, 3.8245172077422065e-17]	EKooFxsED9O036SrywNtbw
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'south asia']	[0.9999933242797852, 5.6410481192870066e-06, 1.0749057537395856e-06, 4.046491586251477e-09, 3.70176248814551e-21]	UZOESclWeJxoQFeVKl1Dfg
Philippines	['asia', 'east asia', 'far east asia', 'south east asia', 'micronesia']	[1.0, 1.1819605294505209e-09, 3.375024704155294e-10, 3.2016075901530883e-10, 1.155650807793446e-17]	DgvDE5Hc1zUo6CfaJ5ETnw
Philippines	['asia', 'east asia', 'south east asia', 'far east asia', 'oceania']	[1.0, 4.136415210354016e-09, 1.7326486911883876e-09, 5.473999075203406e-13, 4.6268244992757646e-17]	92RSzBBmkgnPH_IiNsEttA
Philippines	['balkan', 'northern europe', 'eastern europe', 'asia', 'far east asia']	[0.9360645413398743, 0.06347489356994629, 0.00038832478458061814, 6.788142491132021e-05, 4.381297912914306e-06]	10C6XozpiY423rKbcTV9x8
Philippines	['micronesia', 'asia', 'oceania', 'south east asia', 'east asia']	[1.0, 1.8536834567317584e-10, 4.9390540268756666e-11, 1.702052549504999e-20, 9.620770491335907e-21]	yzssUwBPLflT-KMendWTrQ
Philippines	['south east asia', 'far east asia', 'east asia', 'asia', 'south asia']	[0.999995231628418, 3.668635145004373e-06, 1.0599397910482367e-06, 3.5510151263906664e-08, 3.459228028840583e-16]	hH-vBsR3b2dDWDq8AdfXPw
Philippines	['south east asia', 'oceania', 'asia', 'east africa', 'micronesia']	[0.8453688025474548, 0.11496821790933609, 0.03966290131211281, 1.2541481186900683e-09, 5.940691081424143e-12]	krrUtf2e-5cWjsQGRxU0rA
Philippines	['far east asia', 'micronesia', 'caribbean', 'east asia', 'south east asia']	[0.9994210004806519, 0.00045440002577379346, 0.00012463238090276718, 6.132890029153515e-11, 3.7390202045628484e-11]	XqQQFeWlUASU1NLI2UlUlg
Philippines	['south east asia', 'asia', 'east asia', 'far east asia', 'south asia']	[0.7805288434028625, 0.21843832731246948, 0.0009216354810632765, 0.00011117761459900066, 7.766876881654432e-18]	xBGK5JR1sTyTvbDQpDyJIw
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'micronesia']	[0.5133407115936279, 0.4835136830806732, 0.0031445762142539024, 1.050454557116609e-06, 1.7983467145987753e-11]	3ut2_FOSYTipBMX6Xqhczw
Philippines	['caribbean', 'central america', 'latin america', 'south america', 'micronesia']	[1.0, 1.4671217848712884e-19, 4.590854135163295e-24, 3.553121672863276e-29, 6.878559377025087e-38]	HxSiAFPyD5zmc_sfjvdfkQ
Philippines	['micronesia', 'asia', 'oceania', 'far east asia', 'central america']	[1.0, 5.522798282303479e-16, 3.5260726926643403e-16, 3.74363132802177e-24, 4.562238008611177e-25]	2SEUcmFxyEjgGEOno_ym3Q
Philippines	['asia', 'far east asia', 'south east asia', 'east asia', 'south asia']	[0.9999971389770508, 2.3003710794000654e-06, 4.655054226532229e-07, 7.635081544776767e-08, 8.274413279267596e-22]	0-3NXrTbx-szBVK0jQP1ww
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'south asia']	[0.9944203495979309, 0.00465346546843648, 0.0009262322564609349, 1.0987719178956468e-08, 8.415867447375547e-10]	l6MSZ68ZcVzAC8D_PSFv7Q
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'south asia']	[0.9986003041267395, 0.0013930490240454674, 6.677239070995711e-06, 2.458208875170953e-14, 3.3892314495409743e-15]	oMqv9J_9Ciqk_CL5gZdaHQ
Philippines	['asia', 'south east asia', 'far east asia', 'east asia', 'oceania']	[0.998705267906189, 0.0012119077146053314, 8.280677138827741e-05, 1.0813998585490481e-07, 3.990774365656584e-22]	3mlHQTS6Em7el7w5x3W7lA
Philippines	['asia', 'south east asia', 'east asia', 'far east asia', 'south asia']	[0.9999086856842041, 8.205953781725839e-05, 9.189700904244091e-06, 1.6243873801613518e-07, 1.4584029320856311e-16]	mRDEpKlzTa-PBBkjWM1I5Q
Philippines	['caribbean', 'micronesia', 'central america', 'far east asia', 'oceania']	[0.9977262616157532, 0.0022736876271665096, 1.607704663841858e-10, 7.947091769378023e-12, 4.874741235671998e-12]	bnJp9eDmK_OM7tlQ0bpLPA
Philippines	['asia', 'south east asia', 'far east asia', 'east asia', 'oceania']	[0.9999899864196777, 5.044024874223396e-06, 5.036487891629804e-06, 1.2212554301171963e-09, 3.850427125035548e-15]	gpMT_kXFdJeILdJhxPsEaA
