Gold	Predictions	Probabilities
south east asia	['Brunei']	[0.9999840259552002]	9Um7-GhHHyBgrb-d0sG7Eg
south east asia	['Thailand']	[0.9819986820220947]	XOv48BFF3JLYxneHbZL4bw
south east asia	['Thailand']	[0.9800512790679932]	x1ONb8RlSkaqJBVY6ohsLw
caribbean	['Trinidad and Tobago']	[1.0]	hQXCc3VY7ICo7Mxioyofvg
south east asia	['Cambodia']	[0.9999487400054932]	CjLgxkU42bLRKqPAdNDJaA
south east asia	['Thailand']	[1.0]	bluBTv2tALEdcNfdaTjd7A
south east asia	['Thailand']	[0.9450280070304871]	daj8HItGqASMMG88Ey78Gw
south east asia	['Cambodia']	[0.9992929697036743]	bEW3r5B2dQDW-cqo0z-Aig
south america	['Paraguay']	[1.0]	9LYKtShTj2u6adoNeOL_Sg
south east asia	['Thailand']	[1.0]	vbSL4vuQDjyXfufT0meDVQ
south east asia	['Thailand']	[1.0]	rVejkUgV2u8h3BZNsuHYPA
south east asia	['Thailand']	[1.0]	bqx8_4e6P8Lj_3WzLNMtHA
south east asia	['Thailand']	[1.0]	qxFVxGiA6c95uK3lshxdOA
south east asia	['Thailand']	[1.0]	k_hwMsvbTdDxNEawbXJ8cg
south east asia	['Thailand']	[1.0]	3ZA9WfIhQhgj4fMMKnTPSA
south east asia	['Thailand']	[0.9937320351600647]	bV1SXBl0O6I2N1WKcpdaAA
south east asia	['Thailand']	[1.0]	C3SyzGYMFbVXO1Ebw0ywwA
south east asia	['Thailand']	[1.0]	jwTF-s9QWo37PLDBv-G7iA
south east asia	['Laos']	[1.0]	CMy_G8tY1cLs5_HwGL-LpA
south east asia	['Thailand']	[1.0]	1FepvjBJjOyoROSeDDVgMA
south east asia	['Thailand']	[1.0]	WmLifK5ee4Qj5Ys9TxIfqA
asia	['Philippines']	[1.0]	Uc3Kea6EQcuRnhxbDv_BSg
south east asia	['Philippines']	[1.0]	nLmslldBUUy_YnjqECxJWA
far east asia	['Japan']	[1.0]	bCGfXgt3CMJwVAHHqsymJw
caribbean	['Trinidad and Tobago']	[0.9950679540634155]	dThBNPHiFAM9HNDPwj9Iwg
south east asia	['Philippines']	[1.0]	Dy_aQ4YekeqlDxwGIykxvg
asia	['Philippines']	[1.0]	_qC0hNSA-MVYJQnZmdNROg
asia	['Philippines']	[1.0]	f0tYF1tpqCwVNnkLnNhUxg
asia	['Philippines']	[1.0]	oLnidxgz5cX2foYwkaEYGQ
asia	['Philippines']	[1.0]	kDd9rXSg0bzGLPg9Ee9QHQ
south america	['Ecuador']	[1.0]	ZSp7dedAKSlpJOEwewRTxg
central america	['Honduras']	[0.74056077003479]	TJ5a5zENQD9WIpV9X-CLQQ
caribbean	['Dominica']	[0.9999045133590698]	f3A-9-7E5K3EmBVsRUwDlg
south east asia	['Philippines']	[1.0]	EKooFxsED9O036SrywNtbw
asia	['Philippines']	[1.0]	UZOESclWeJxoQFeVKl1Dfg
asia	['Philippines']	[1.0]	DgvDE5Hc1zUo6CfaJ5ETnw
asia	['Philippines']	[1.0]	92RSzBBmkgnPH_IiNsEttA
balkan	['Slovakia']	[0.9997760653495789]	10C6XozpiY423rKbcTV9x8
micronesia	['other']	[1.0]	yzssUwBPLflT-KMendWTrQ
south east asia	['Philippines']	[1.0]	hH-vBsR3b2dDWDq8AdfXPw
south east asia	['Indonesia']	[0.7802755236625671]	krrUtf2e-5cWjsQGRxU0rA
far east asia	['Taiwan']	[0.9998158812522888]	XqQQFeWlUASU1NLI2UlUlg
south east asia	['Philippines']	[1.0]	xBGK5JR1sTyTvbDQpDyJIw
asia	['Philippines']	[1.0]	3ut2_FOSYTipBMX6Xqhczw
caribbean	['Trinidad and Tobago']	[0.732263445854187]	HxSiAFPyD5zmc_sfjvdfkQ
micronesia	['other']	[1.0]	2SEUcmFxyEjgGEOno_ym3Q
asia	['Philippines']	[1.0]	0-3NXrTbx-szBVK0jQP1ww
asia	['Philippines']	[1.0]	l6MSZ68ZcVzAC8D_PSFv7Q
asia	['Philippines']	[1.0]	oMqv9J_9Ciqk_CL5gZdaHQ
asia	['Philippines']	[1.0]	3mlHQTS6Em7el7w5x3W7lA
asia	['Philippines']	[1.0]	mRDEpKlzTa-PBBkjWM1I5Q
caribbean	['Saint Vincent and the Grenadines']	[0.999998927116394]	bnJp9eDmK_OM7tlQ0bpLPA
asia	['Philippines']	[1.0]	gpMT_kXFdJeILdJhxPsEaA
far east asia	['Taiwan']	[0.9998935461044312]	86gEWD3vsG8aSwTdHwnCnV
asia	['Philippines']	[1.0]	YAGjkxYBZMYacp-tiUvYzw
asia	['Philippines']	[1.0]	UFU7YeledfBGwJHWy6_e8g
asia	['Philippines']	[1.0]	eDfUEKryVFpldU5wp28YcA
south east asia	['Philippines']	[1.0]	b_WlZQeGqdftRZLCFrm4sw
asia	['Philippines']	[1.0]	zC8Jg7-5a6qfPetMRjL5xA
south east asia	['Philippines']	[1.0]	br_914mZwAryONnWcmeZeA
south east asia	['Philippines']	[1.0]	reBIRg8n8xmuF8UKPbYYLQ
caribbean	['Trinidad and Tobago']	[1.0]	hJSLANKmjCLGJXuk8nXATg
caribbean	['Trinidad and Tobago']	[1.0]	WYRfuGlc_JxAHyrOVeiOAQ
asia	['Philippines']	[1.0]	wzfrJI_quib1CVAPzovv2w
south east asia	['East Timor']	[0.999996542930603]	AOimhj5gMgPr_5W884KCIg
asia	['Philippines']	[1.0]	qrDjMnvXCrD3vXy4YsOYvQ
south east asia	['Philippines']	[0.998723566532135]	D3tZ4ahLutjjHoGdpUbcAg
asia	['Philippines']	[1.0]	3ofyUeaUW19X6iWC1GZosQ
south east asia	['Philippines']	[1.0]	jJxqhESPlrTKH2P5N9iFtQ
asia	['Philippines']	[1.0]	TqyywlpEcXKRyQdtkaUslw
micronesia	['other']	[1.0]	mOJ81Kr42XDEUbPiVzKBHA
caribbean	['Trinidad and Tobago']	[0.8535235524177551]	1Zx0e47st8VV2mZo4zHF8w
asia	['Philippines']	[1.0]	0v22LYbgYWNrROAJbqtpRg
asia	['Philippines']	[1.0]	wMM_55dGBZfbGXZZZzM63Q
asia	['Philippines']	[1.0]	ltzTQnyDzSiPisFbuQONeg
asia	['Philippines']	[1.0]	vUjJeahMKiWKS-hO9mGDCQ
south east asia	['Philippines']	[0.7101870179176331]	Itci8clag3BSorJAOZMtNw
south east asia	['Philippines']	[1.0]	fgxu6VMLkFeRwnP_hPEY6Q
south east asia	['Philippines']	[0.5453159809112549]	BHiaas0OFOuz8taf707_uA
asia	['Philippines']	[1.0]	Uk1aLQYhHDutdYRT3JdrEQ
east asia	['Taiwan']	[0.9999978542327881]	7YqywOoldZ96mwnB4Uoe-w
caribbean	['Trinidad and Tobago']	[0.9966536164283752]	vq3GZUmX0wr_1-5KXW8OQg
asia	['Philippines']	[1.0]	BTDM1ErVg4eIJb_PGhySpw
south east asia	['Philippines']	[1.0]	w-9wA0qi4vdBDiRPKfI-2A
south east asia	['Philippines']	[1.0]	ContGxby46xATVhs04XPVg
central america	['Panama']	[0.7361548542976379]	i2eBA5oSNrvsegxX8rDe5w
asia	['Philippines']	[1.0]	dFp9EWadQU836Bd3h5_h1A
asia	['Philippines']	[1.0]	e0o_VBFlthJq5R4ZZJIfmA
south east asia	['Philippines']	[1.0]	0Oljdby5Alq0YLUqk_9x7Q
micronesia	['Kiribati']	[1.0]	ylu1vWqTajc1O3nxjpAPRQ
asia	['Philippines']	[1.0]	1yUq9u7o22ipeglM6bx3vA
south america	['Paraguay']	[1.0]	2GfFvTm3dUloGUSswXhKdQ
central america	['Guatemala']	[1.0]	EiABxnDENh283TxAZRmr1Q
asia	['Philippines']	[1.0]	UF3cj4rMJByFjhJv6NBY7g
asia	['Philippines']	[1.0]	4YxtVnu8pam37cARzWpzLw
asia	['Philippines']	[1.0]	lHFdEAGZ6d2UYZN6Hve1Fw
caribbean	['Barbados']	[0.9175153374671936]	UQmk0K9_4mOkGp_rQ6W0zg
caribbean	['Trinidad and Tobago']	[1.0]	VtW0eQGLrpyTIQ9yHX6eXQ
south america	['Colombia']	[0.6367700695991516]	rCEtMz00RXYsLrZ9oMj0Gw
asia	['Philippines']	[1.0]	kNaABvpqZeDwtgNXVqqlPQ
south east asia	['Philippines']	[1.0]	0VljWTi7Ii23MNBS5j2nbw
asia	['Philippines']	[1.0]	b7SBu_HIC2IkaI86nXxviw
asia	['Philippines']	[1.0]	DGDMQwlYdTune5U0Dg0ebg
far east asia	['Taiwan']	[1.0]	0s9Xa1zhhueLl5EjVY732w
asia	['Philippines']	[1.0]	sV5wmqOlj7j0Y8-7DHAKBA
asia	['Philippines']	[1.0]	f1wKM4dq70PXThrx3183Kw
south east asia	['Philippines']	[1.0]	U0_xVkXokTL89W6dKwUQBA
far east asia	['Taiwan']	[0.9998935461044312]	yv165YlN0r8BQEI4RjZMtN
asia	['Philippines']	[1.0]	C-I9i3hBvB1ATsBX2Nb2gA
south east asia	['Philippines']	[1.0]	zYICbKyAWxSrSIDyKWQTTg
south east asia	['Philippines']	[1.0]	cGIjPb7DndfM73TLPiX3qQ
east asia	['Taiwan']	[1.0]	8iO00Hxg2ff1ODHv9-cmnw
south east asia	['Philippines']	[1.0]	__705FJggW_qpQP5Mt_P9g
asia	['Philippines']	[1.0]	TcnnH9Eo3phVRfIsBYl99g
asia	['Philippines']	[1.0]	gRqSXwY-u7eeXQOT-hgYRg
asia	['Philippines']	[1.0]	gUkRU27OwRFJyVu8CW1asg
east asia	['Taiwan']	[0.9995761513710022]	ylcZm8k9ZVOJH7iwTLMvSg
asia	['Philippines']	[1.0]	zZSHlrhvKTLCDmxJNAiipQ
south east asia	['Philippines']	[1.0]	Idr4uThzJiHwEBgGT7ASfA
micronesia	['other']	[0.999997615814209]	VC8g72avZ7u5ee5w56fgaQ
asia	['Philippines']	[0.9999998807907104]	DyDr301cHcydr0YqefqCyQ
north africa	['Algeria']	[1.0]	e0izIJOrsa-CXybVBV88lQ
north africa	['Algeria']	[0.56831294298172]	n3UZhlF8Kn5612VZqeYFaw
middle east	['Bahrain']	[1.0]	HiKnrJBLKa2GDCT-GA_mdA
middle east	['United Arab Emirates']	[1.0]	B3CCsnu-C2O1NdGw_SDxBg
sub-saharan africa	['Botswana']	[0.9989762306213379]	h3Q1zAWX-g4cV0aRUAla1A
middle east	['Bahrain']	[0.9999992847442627]	Uy5F6rQd1jY2LwKfc48B2w
north africa	['Sudan']	[0.6732742786407471]	fbhAtwfIwHnTPIX3h75cuw
western asia	['United Arab Emirates']	[0.9358833432197571]	w5LOBqbTdg4KQ7YSt5Go8g
western asia	['Bahrain']	[1.0]	Sf1FEaFzWp1mbU0m58XhJw
north africa	['Sudan']	[0.9999862909317017]	AprcixDjUtpewnFAc6FNqQ
western asia	['Bahrain']	[0.9442789554595947]	IefNK-psSV3CE9NAvtLiaA
north africa	['Egypt']	[0.9999430179595947]	E85nzZ6NDVzm3FQClbFBwQ
western asia	['Oman']	[1.0]	bXVZYkRKSPjsZsqgoVVoKg
western asia	['Bahrain']	[1.0]	WG1HJK85h2P7XJ6mv6MKng
north africa	['Sudan']	[0.9997738003730774]	wYgznA672xqUE_YYWqK_6A
middle east	['United Arab Emirates']	[0.9528579711914062]	b-YzC5gvpfD-_0LEij8BmQ
middle east	['Bahrain']	[0.9996259212493896]	DB4MxkktB60dyyhEiXJCVA
western asia	['Bahrain']	[1.0]	5zUlCzppgOswa20pFjVHSA
middle east	['Bahrain']	[0.9864105582237244]	ax-V1XXjqNV89eLbGUq7cQ
middle east	['Bahrain']	[1.0]	TZsTPIbWWwtZ83sDpYsO6A
western asia	['Bahrain']	[0.6793781518936157]	4mOgaaM6Atas6nNMpPHUzQ
western asia	['Bahrain']	[0.9999090433120728]	jLSqxZWp1BQroew_Zc9q-g
middle east	['United Arab Emirates']	[1.0]	zLgRxNiEjAHURnQtd1Rryg
western asia	['Bahrain']	[0.9999997615814209]	IjzTXnpuJRThWDoh4SRzSQ
western asia	['United Arab Emirates']	[0.5350139737129211]	z7KljEb_Sqjh_Gwgzbtagg
central asia	['Tajikistan']	[1.0]	lN01_kEk85U1kJf9-NSJlw
western asia	['Oman']	[1.0]	fLKa3bpu1hXTimoM-rJ3GQ
north africa	['Egypt']	[1.0]	lMsdkHX1mZIjRrDOaSMbKQ
western asia	['Oman']	[1.0]	d5MY2vhZP1StMCvbbGFVaw
middle east	['Oman']	[1.0]	aHI12ASKLKywgcPeYgGtYA
western asia	['Bahrain']	[1.0]	ZNHrxqUVmMawW_y2wz1cmg
north africa	['Egypt']	[0.9999991655349731]	31b3OBouCOpH5e7ZBLw0xA
western asia	['Bahrain']	[0.9997186064720154]	3OGB4sjoKWhnGRHj18y7BA
middle east	['Oman']	[0.998955488204956]	8osO7mTPGqmsE6AUWM0a9g
western asia	['Bahrain']	[1.0]	XwZnT_wx1PB7Z5d0IY2mEQ
middle east	['United Arab Emirates']	[0.9594948291778564]	j1XCFR-Qf8Jr3FPAN1XZOw
western asia	['Bahrain']	[0.9997684359550476]	z_f6s2-LSBmTXtyuCVGNag
western asia	['United Arab Emirates']	[0.9999842643737793]	rxn4M9Nl6rqCohOctTxjJA
western asia	['Bahrain']	[1.0]	kdOgdV6w2LXWqMSj_4MQdQ
middle east	['Qatar']	[0.9999294281005859]	9HF9ZucEO2g06S0wpVVw-w
western asia	['Bahrain']	[1.0]	6wvN5_J-1TWT5mRcjM-eUQ
middle east	['United Arab Emirates']	[1.0]	htXz6t_WdasXZqzgbUpPZw
western asia	['Bahrain']	[1.0]	kxhVKuWKP7cYx3bYkJYy3A
western asia	['Bahrain']	[0.9999985694885254]	cDjivA2C-aLbYmWjobJXaw
middle east	['United Arab Emirates']	[1.0]	l4ksuGJZK-CyvytQj7EqZw
western asia	['Bahrain']	[0.995830237865448]	UG5cXxjAZakZUOxwW7PzYg
middle east	['Bahrain']	[1.0]	1QEtaFZsa-VbeeDWIF9_Gw
middle east	['Bahrain']	[0.9999953508377075]	bFuiwsRFbTL5ougG0XUeqg
north africa	['Algeria']	[0.999976396560669]	hdAa8E78Wg55fJLBjvEWgQ
western asia	['United Arab Emirates']	[1.0]	YC0M7KKqRhfsS61ohgskrg
middle east	['United Arab Emirates']	[1.0]	4PTWnXelUSgmK4UX6tdaEA
western asia	['Bahrain']	[0.9999997615814209]	rcUkgpbUxoF_RBG9G35WxQ
western asia	['Bahrain']	[0.9271987080574036]	wt7yoIlCQbfGD6v6It7cxg
western asia	['United Arab Emirates']	[0.999936580657959]	AgyJ5-DhgqZr01-TA8ToCg
western asia	['Bahrain']	[1.0]	c-QPdJdLxKFvdf0UUBESTg
middle east	['United Arab Emirates']	[1.0]	79cNGKLqIBaS3BRSziRpPQ
sub-saharan africa	['Djibouti']	[1.0]	Cns4jSeljFf7urc1t9BVsA
western asia	['Oman']	[1.0]	HUl29PAHU_Mi952tTqXIwg
western asia	['Bahrain']	[0.9999516010284424]	avV_uL4jHt4tLwG7VV7X3g
middle east	['United Arab Emirates']	[0.9999998807907104]	77knL2Q-Drbhmna2zEpQdw
middle east	['United Arab Emirates']	[0.9998555183410645]	Zxbfef89D9jEEgZv5T0vhw
middle east	['United Arab Emirates']	[1.0]	xYjgq1ERg_UaT17LuYwtaQ
western asia	['United Arab Emirates']	[0.9999986886978149]	_pUySMS52FUlkEAWzKWBig
middle east	['Bahrain']	[1.0]	aGzC8cZpZpJJHrWZMwCyUw
southern africa	['Namibia']	[1.0]	8BWRdNMJMubws894IM3pdA
middle east	['Bahrain']	[1.0]	n9c9Vo7S7yF0YXaiMvas9w
middle east	['Bahrain']	[0.9938791990280151]	jlwS7EOxJDwTxxMW77G_fQ
middle east	['Bahrain']	[0.9999122619628906]	50zod1plUfSvyHr0O2ERog
western asia	['Bahrain']	[0.9670626521110535]	BurrmZjIFXDw9l_gpBMKiw
middle east	['Bahrain']	[1.0]	aFQFJY3CkU7dC4mu5hX6NQ
western asia	['Bahrain']	[1.0]	ePSwr9BDbTPL50T9iv0tjw
north africa	['Egypt']	[0.9999998807907104]	SsXBLQWnMqZjZY2kWWPjqA
middle east	['Bahrain']	[0.9999992847442627]	jvYeeIyxnv_SKt-_vc_SIg
north africa	['Egypt']	[1.0]	vJ_64qJxv7xtRFYlV6aoRw
central asia	['Kazakhstan']	[1.0]	gZ9fBgx7xeyxJ9xuTONczA
middle east	['United Arab Emirates']	[1.0]	6Jnd-GS0yWrdtHP_tKUECA
middle east	['Bahrain']	[0.9970308542251587]	B7sOYOzC8bVqJdP7bY_clQ
western asia	['Bahrain']	[0.9999676942825317]	zXF5nl5TNf5NlV1TRsnYsg
middle east	['United Arab Emirates']	[0.9999830722808838]	9xQqEM-f3Eh5rnUUydpEdg
middle east	['Bahrain']	[1.0]	hZlYz2Ln8W0ZfoUilvP9rw
western asia	['Bahrain']	[1.0]	Y9yfJJFruDkGLGP0BJZLAw
middle east	['Bahrain']	[0.6489461660385132]	DhZoeC2wa026VJuZgysPew
western asia	['Bahrain']	[1.0]	4iXEs_SFfvM8mCFm1ckyrA
western asia	['Bahrain']	[1.0]	IQ2UfRudfBQ16bXIsHaMUA
middle east	['United Arab Emirates']	[1.0]	d8bRvNKnO4rAbbExIeOFQQ
western asia	['Oman']	[1.0]	3akjUCQNqV1MgZ7TZCrKyA
middle east	['Bahrain']	[0.9999376535415649]	bV4q51IxX1p4iX3GqvgYdw
western asia	['Bahrain']	[1.0]	dN3jpMlVn0wwwaTfWSzI-w
western asia	['Bahrain']	[0.9999996423721313]	7_xPNhZOvItURv9hrkYgcA
central asia	['Tajikistan']	[1.0]	kq1tixm_hDKyWcbxRvGZYw
middle east	['Bahrain']	[1.0]	5LLN0Kxj52z9ZcgVY0y30Q
north africa	['Morocco']	[0.9998806715011597]	TCGHakYZEa4UqLyaLY6kaA
middle east	['Bahrain']	[1.0]	iaPb5ohPBMvGklFb6uAPzw
middle east	['Bahrain']	[0.9999945163726807]	rJ7v7aepc0YfALKX9gCdBQ
middle east	['Bahrain']	[1.0]	_HitaB_WRuJF-XHobwjOCQ
north africa	['Morocco']	[0.9994046688079834]	ZXiUbPODUX2pQROdU00hMA
middle east	['Bahrain']	[0.9999994039535522]	i-gwQVHiRWIqzHbS6txxAg
middle east	['Bahrain']	[1.0]	ICNNrs46rBpWa8m64hpwCg
western asia	['Bahrain']	[1.0]	29AgZbNSS4RKPzxtANDOOg
western asia	['Oman']	[1.0]	V55Oo1WMYuQOC-8p5TeWeQ
eastern europe	['Czechia']	[0.7570542693138123]	xwWv1A2wW68S1myEHlsJiw
eastern europe	['Slovenia']	[1.0]	8who7pu3Kzuy3U8FKmqvUQ
baltic	['Latvia']	[0.9999949932098389]	jcpVv9CAabCWyjKkew36eg
western europe	['Belgium']	[0.9995989203453064]	-2K2FgMkaXmuwRZtUzW-cA
northern europe	['Denmark']	[1.0]	b4fznfW37imWTxueKz8cCA
eastern europe	['Belarus']	[1.0]	SmsR6RRKe3p2-OaWlboKPg
western europe	['Austria']	[1.0]	lfXyZ9lmNO2BmRN9fZ2-GQ
western europe	['Luxembourg']	[1.0]	6VDjqQTlXEvIG8CsLcRwQQ
western europe	['Austria']	[1.0]	UIGKjD75SWRlmAPaTwFsCA
balkan	['Bosnia and Herzegovina']	[0.8179863095283508]	kzrxA8ya7t5L8GqTNQuhpg
eastern europe	['Poland']	[0.9999998807907104]	lwmiOGD1Pa0MLSntcrXjMA
western europe	['Belgium']	[1.0]	2wLVXMNqzcAxwz3_9O3ILw
baltic	['Estonia']	[0.9980015158653259]	7vue12l54wAIeyfKQCaPyQ
europe	['Liechtenstein']	[1.0]	38MO-dY3NKXf-Mc_3M3xwg
western europe	['Belgium']	[1.0]	_IAGMbZUOSwVneYw4bU-vQ
northern europe	['Estonia']	[0.9999853372573853]	hdmUrS1llIRDMg5pQEollr
western europe	['Liechtenstein']	[1.0]	m3zRdbKeyiucR2677ItzrA
western europe	['Austria']	[1.0]	-qyOo4N9k4AoNKmYe3mTNQ
western europe	['Austria']	[1.0]	8X2PWfVliX_4B1vEOqCr1g
baltic	['Denmark']	[1.0]	oQMwq_Oh92_SOdgFdj4N3A
europe	['Austria']	[1.0]	ih34aysrqlHHc2v_kVhh_g
western europe	['Belgium']	[1.0]	ipPTXH5IR7O0D5PKNwqpEw
western europe	['Luxembourg']	[1.0]	jN7nDv3BXiJAoKnYeUdKcg
northern europe	['Sweden']	[0.9999406337738037]	7pJ14wEOgpJGXrwojlrs0Q
western europe	['Luxembourg']	[1.0]	7wniboIGfg0On_bqOsj-ng
northern europe	['Denmark']	[1.0]	9s2ghGNJyhLZe85G3D0X2w
western europe	['Austria']	[0.9999998807907104]	BSPBAz0xAP28Lc6rFRTNGQ
northern europe	['Denmark']	[1.0]	zOgcAXMsvNI8hNHHgqMOgQ
northern europe	['Denmark']	[1.0]	CS5LWxIhBuAvBr2tB28GWg
western europe	['Liechtenstein']	[0.9999943971633911]	iUdQyyOh2YtN5EZnor52kA
northern europe	['Denmark']	[1.0]	mOltq2c7noNRAJlwcMCZWw
western europe	['Netherlands']	[0.9968806505203247]	7ee1zbzLaY4yKMxC8o5hQw
western europe	['Luxembourg']	[1.0]	hXs1DvbyI08v3YqGHLyH8g
western europe	['Austria']	[0.9999539852142334]	dQxnQI1IIgLK2xGepBwipw
western europe	['Austria']	[0.9999966621398926]	7fK0M5js9syIJWf2GodZdg
western europe	['Denmark']	[0.99565190076828]	8MjWSGgKjIb3mQhvf2B9dA
northern europe	['Denmark']	[0.9999581575393677]	ae23iA9l36SC7W52kyiM5Q
europe	['Liechtenstein']	[1.0]	Tp1-Lo29JKmRqzCZ2D4EKg
eastern europe	['Slovakia']	[1.0]	YePU-nyJ6Cn7bm_Frv91Ce
western europe	['Luxembourg']	[0.8895288705825806]	Iz-H-9d_N4TZfa7QJq5pZg
western europe	['Austria']	[1.0]	Be73BKgF-6Ewr2FiH3Gz2A
europe	['Austria']	[0.9995964169502258]	J8eTYY4GKuL_me_PDq1B0Q
eastern europe	['Slovakia']	[0.8419941067695618]	BK_yS38p19cKi91IsuT8sQ
western europe	['Austria']	[1.0]	0p4Sm1XAhf8Y_arsTyOGYA
western europe	['Austria']	[1.0]	9oPuan6umbG3UcMMdeGxmg
western europe	['Austria']	[0.9922792911529541]	aax0p2XfbQzub56z4PIdEg
western europe	['Luxembourg']	[1.0]	IXwOnS5l9GviiZejjqaeug
northern europe	['Estonia']	[1.0]	jyNz3_yNvXNBn_zOVJtl4Q
western europe	['Denmark']	[1.0]	_RomHiNzqUXJOzDknyn0jw
eastern europe	['Slovakia']	[1.0]	yptKAJbsjKAti6_NXvqkmg
western europe	['Austria']	[0.9978103041648865]	n6rA1Soej83Y6D0GVx-gkw
western europe	['Luxembourg']	[1.0]	-ZzyIVlUMfKPpIv8xjv7gA
western europe	['Austria']	[0.7597326636314392]	HH3kE9Q73uaAfZguO_IWiw
europe	['Austria']	[1.0]	7y2Lgr4oxg6afHcgrBkR5A
europe	['Austria']	[1.0]	lwTSKbD0y9Q636ajrvkBcg
europe	['Liechtenstein']	[0.994809627532959]	dL6WWBCiZHhon1q1bl0I2w
europe	['Austria']	[1.0]	8BPsntXm8sv2cQxxpKaXJg
northern europe	['Denmark']	[0.9997323155403137]	caIcB1CZP-cIvUQyiYzM3w
western europe	['France']	[0.9966804385185242]	E3f_l_Fig3-ESGByb0_-ew
northern europe	['Norway']	[0.9999740123748779]	1AW0mJq4tIqSj5yrG-hpSQ
western europe	['Luxembourg']	[0.6059593558311462]	kJfyWhaU--SfpACK1iI-DA
western europe	['Luxembourg']	[1.0]	bXmzsiskwuTEdzZ9yvTKrg
europe	['Austria']	[1.0]	VFCQ5_Fakjwv3h0mloG_Pw
western europe	['Luxembourg']	[0.5844935178756714]	xbcr_IVRKVbdfCMAqVb3vA
western europe	['Austria']	[0.9999904632568359]	YUrhdiHg_74NZAfxbv5bhA
western europe	['Luxembourg']	[0.829494297504425]	kfU3x6PZqdZWDuUJqsV8lg
northern europe	['Denmark']	[1.0]	f6WakCsSziAilKZd2xttdA
baltic	['Denmark']	[1.0]	EmuCxuwitF0FyLjoY5qjMg
europe	['Liechtenstein']	[0.988799512386322]	_aLKMmXmjTW0AohQS6QDJA
western europe	['Luxembourg']	[1.0]	vjhiJcET2ec9PaGfpBq4TQ
western europe	['Luxembourg']	[0.9999994039535522]	n_9YyCfn2SjRWGBPvAvUJQ
balkan	['Slovenia']	[1.0]	1qqR4Rcb08Np_ICe3ed13A
eastern europe	['Poland']	[0.9650244116783142]	X_mHFqFTYwZqhBZ-MFpm5w
western europe	['Luxembourg']	[0.9660755395889282]	ckpYBBQhPuIhrPR_wqnR1w
western europe	['Netherlands']	[0.9999420642852783]	TcdfnDKJjjAohsMpk_ss2w
europe	['Belgium']	[1.0]	wn0xg0-F7tOLVQwJfzN8wQ
europe	['Belgium']	[0.8393083214759827]	hNhhrchfpw4gMJqERrHDwQ
baltic	['Denmark']	[0.9492470026016235]	Djq288JTekFLHF-mTVuxpg
western europe	['Luxembourg']	[1.0]	7jc5k_srrfkgPsuaKT3_sg
northern europe	['Norway']	[1.0]	d4q8OC_ybqHT4KgMji40Vg
western europe	['Belgium']	[0.9999692440032959]	ImrUeQ0Dlmc-UkDHWS6kVQ
northern europe	['Denmark']	[1.0]	yvZkdvOrIYr4GMoYOqs9tQ
western europe	['Luxembourg']	[1.0]	ID-46DQMWbfeK5473vJ3xQ
western europe	['Denmark']	[0.8903239965438843]	aMngRt9wvAz8tfc2nnvCZA
western europe	['Luxembourg']	[1.0]	stfXOb7kr4d0zrwXoXv6iw
western europe	['Belgium']	[0.9505910873413086]	IS0MXcfNN7oevNBrjE3V5Q
western europe	['Luxembourg']	[0.9999985694885254]	3j79c4E19VBkRm8aH2jR3g
western europe	['Austria']	[0.9999998807907104]	xezdNxLCnuDgHYfh1GdkQw
western europe	['Belgium']	[0.9163927435874939]	hNFx1QVByjKVyjNw-gqSQA
western europe	['Belgium']	[1.0]	W1d-LZgLiuaZYZLyP2y7lg
europe	['Belgium']	[0.9990915060043335]	7SrZDqKLf3p1rUzDMzqQ1Q
eastern europe	['Czechia']	[1.0]	ff63pmvZb4eG612D26CX6Q
northern europe	['Sweden']	[0.9980179071426392]	sDb8dIIGRRplOgwP5RDuAg
northern europe	['Sweden']	[0.6765331029891968]	WPfXu5RfHFaQuJiXyetiAA
balkan	['Slovakia']	[1.0]	Zx-bvVyj9TV07jbBLWSdrz
western europe	['Luxembourg']	[1.0]	mo1BGKUcp2xYkJdzLSDbMQ
europe	['Luxembourg']	[1.0]	rruQbizsQcB8_WVKaQO5IA
western europe	['Luxembourg']	[1.0]	V13T00knRMO166OTOQ-1jw
western europe	['Luxembourg']	[1.0]	XIcnaJes3yO8_U-IAXmdBQ
europe	['Luxembourg']	[1.0]	YDom4Ri3oBT4CDmIxRe-xg
central asia	['Kazakhstan']	[0.9967446327209473]	yz_9OpyEEHWdQdK3TNFjdA
central asia	['Russia']	[1.0]	J1b5JKhN834PjtcE1DV3tg
northern europe	['Finland']	[0.9999997615814209]	7EbjQpuhB5Pt88Yc-wZVBe
baltic	['Lithuania']	[1.0]	xsvSgcqzP3f2g04cQUylRh
eastern europe	['Moldova']	[1.0]	3yEQdUsCp2EYD-6zXfVlYg
eastern europe	['Moldova']	[1.0]	IbgKlicUVq1ubbFzbLx3CA
baltic	['Lithuania']	[0.9987307190895081]	AcDGLfm6AFeVpH62ynxMGA
baltic	['Latvia']	[0.9999997615814209]	5pf811u7wFRXFAIti4fRwg
eastern europe	['Russia']	[0.9999955892562866]	URM7CHaNjPGW_SPQf7J-FQ
central asia	['Kyrgyzstan']	[0.8089711666107178]	8dTeXqQ7lyiFc0nAHz1ixA
eastern europe	['Russia']	[0.9910898208618164]	DCfH-7zbXRO20sFVJQ21YA
