Gold	Predictions	Probabilities
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Buckeye', 'Bullhead City', 'Kingman']	[1.0, 4.142486569242394e-28, 1.0448477964554868e-33, 3.5676551295354126e-36, 2.4802982818549262e-43]	sX01nwGdq1J1xKrW7xDPsw
Palm Springs	['Palm Springs', 'Bullhead City', 'Lake Havasu City', 'Yuma', 'Kingman']	[0.9943323135375977, 0.005667646881192923, 3.0756699374534605e-17, 1.3455938309916754e-18, 8.400088792671145e-23]	2l46oNS4o0ua_qzUfUYRbg
Palm Springs	['Palm Springs', 'Sierra Vista', 'Safford', 'Bisbee', 'Kingman']	[1.0, 1.6161841642770014e-08, 4.3729411758341996e-10, 3.708283773299725e-16, 6.482317089147865e-18]	VhUpfm1EnjLniwLPQreWOQ
Palm Springs	['Palm Springs', 'Safford', 'Bullhead City', 'Yuma', 'Kingman']	[1.0, 3.8508122294343013e-33, 6.905925334734886e-39, 2.3584595842772763e-39, 3.629363022601276e-43]	milSM-BYkKPzqnKb7YlkWw
Palm Springs	['Fullerton', 'Anaheim', 'Yuma', 'Diamond Bar', 'Los Angeles']	[0.9999716281890869, 2.8394140827003866e-05, 6.0963004350005e-19, 3.7896837093242276e-20, 1.0181170614107986e-21]	VeUjCo5vo4jqzBVfmngGIg
Palm Springs	['Palm Springs', 'Clovis', 'Yuma', 'New York', 'Dallas']	[1.0, 0.0, 0.0, 0.0, 0.0]	ID0tTOPRskiPWntvnq2otA
Palm Springs	['Palm Springs', 'Fullerton', 'Los Angeles', 'Anaheim', 'Yuma']	[1.0, 1.2679918383788878e-30, 2.0395280727586106e-31, 7.454059428065786e-37, 7.477188475790791e-41]	wriVHRbvKRSP5NZIt4arcg
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Buckeye', 'Safford', 'Yuma']	[1.0, 8.501420477582487e-20, 3.815654813232422e-28, 1.4721887939506237e-28, 1.4017745081420174e-28]	EFI5EcUTYmrBExuNYfFJcA
Palm Springs	['Palm Springs', 'Bullhead City', 'Safford', 'Kingman', 'Lake Havasu City']	[1.0, 2.212408350194991e-32, 3.882593484172224e-36, 1.4428808752148846e-38, 6.633746930113684e-42]	4bMcdpDG5MkHC1z7b47X6A
Palm Springs	['Palm Springs', 'Bullhead City', 'Lake Havasu City', 'New York', 'Nashville']	[1.0, 1.409706255110766e-42, 1.401298464324817e-45, 0.0, 0.0]	VYwTGNz8Z8rnQX9qQ_f3Fw
Palm Springs	['Palm Springs', 'Phoenix', 'Lake Havasu City', 'Yuma', 'Kingman']	[0.9910354614257812, 0.006471702829003334, 0.002488599857315421, 4.221037670504302e-06, 9.229256470177916e-09]	kgYI12Ae5YNpIi0HutRLNw
Palm Springs	['Palm Springs', 'Safford', 'Yuma', 'Bullhead City', 'Sierra Vista']	[0.99998939037323, 1.0593479601084255e-05, 3.3964803192176873e-10, 1.3383365412079261e-17, 1.566653523961921e-21]	g-GEHlFKNNDIQz_f2G4ESw
Palm Springs	['Palm Springs', 'Fullerton', 'Los Angeles', 'Safford', 'Yuma']	[1.0, 6.735630398394267e-19, 2.4437552740812517e-22, 9.366534041684895e-25, 2.0081877604629758e-27]	exLdx2JcUKCrvTOSoFh4WQ
Palm Springs	['Palm Springs', 'Clovis', 'Yuma', 'New York', 'Dallas']	[1.0, 0.0, 0.0, 0.0, 0.0]	hN2h8IdNv9ZkxOnMcwCu9A
Palm Springs	['Palm Springs', 'Safford', 'Yuma', 'Lake Havasu City', 'Bullhead City']	[1.0, 1.3134923769217026e-23, 1.5128970114810914e-26, 8.457395868615945e-28, 1.8174667458560723e-28]	kr8trekW6odFvQuUKTzxDA
Palm Springs	['Palm Springs', 'Safford', 'Yuma', 'Sierra Vista', 'Buckeye']	[1.0, 3.5930569505350755e-22, 5.9326925326631685e-25, 3.3289874829840797e-28, 1.2514187974334241e-29]	5ISddVpIz77yxvXRdc1wVA
Palm Springs	['Palm Springs', 'Bisbee', 'Sierra Vista', 'Kingman', 'Safford']	[0.9998202919960022, 0.00017379215569235384, 5.764754860138055e-06, 1.9817015584067121e-07, 4.528444730311776e-09]	UeHXSpKARg4yYA7toj4umA
Palm Springs	['Palm Springs', 'Safford', 'New York', 'Nashville', 'Clovis']	[1.0, 1.7286893176350042e-37, 0.0, 0.0, 0.0]	-0ttZ9b86tNux9TdTyv-dg
Palm Springs	['Palm Springs', 'Bullhead City', 'Lake Havasu City', 'Kingman', 'Safford']	[1.0, 5.1736733726700525e-27, 3.575735460787785e-28, 8.037222383125821e-30, 1.4719739624838584e-30]	ET93xUL1vqV6QOkUPSxRVA
Palm Springs	['Bullhead City', 'Safford', 'Lake Havasu City', 'Palm Springs', 'Yuma']	[0.9958804845809937, 0.0034412734676152468, 0.00041485755355097353, 0.000252469937549904, 1.0890824341913685e-05]	22CglQyWFyyAbvWIlbMznA
Palm Springs	['Palm Springs', 'Buckeye', 'New York', 'Nashville', 'Clovis']	[1.0, 1.401298464324817e-45, 0.0, 0.0, 0.0]	3tS-IwKe8qEAZPdBTYMdjQ
Palm Springs	['Palm Springs', 'Safford', 'Kingman', 'Bullhead City', 'Sierra Vista']	[1.0, 1.8246988774221777e-20, 1.6441070935672388e-20, 1.0997546857541058e-26, 2.4993066370365263e-27]	1kBv94IV3NM5yS7vOfRWJA
Palm Springs	['Palm Springs', 'Safford', 'Bullhead City', 'Yuma', 'Lake Havasu City']	[1.0, 3.2853681636695335e-17, 3.0814752261362214e-22, 2.3479141014599267e-22, 1.9552408522930187e-22]	ec-udDNgisYmJ7c1XgfWpQ
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Safford', 'Bullhead City', 'Nashville']	[1.0, 5.140102896989861e-41, 2.802596928649634e-45, 1.401298464324817e-45, 0.0]	wICnMlW6iKnFJ6QTrgyQ8Q
Palm Springs	['Palm Springs', 'Sierra Vista', 'Safford', 'Clovis', 'Savannah']	[1.0, 8.096702526868793e-42, 8.96831017167883e-44, 0.0, 0.0]	fB-S4PvwBmOpWDLGHBpQGw
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Bullhead City', 'Phoenix', 'Yuma']	[1.0, 1.0669980454736105e-09, 1.308483811753025e-12, 1.8591812032904336e-15, 1.6312520735380083e-18]	1JGBOnpL6aARTuHKuRigbQ
Palm Springs	['Palm Springs', 'Buckeye', 'New York', 'Nashville', 'Clovis']	[1.0, 1.3628888734176738e-40, 0.0, 0.0, 0.0]	iwEFq4PfZuDoiXuOwkOV0A
Palm Springs	['Palm Springs', 'Safford', 'Yuma', 'Fullerton', 'Sierra Vista']	[1.0, 1.8942561397025924e-19, 2.0478869489215814e-22, 1.0062426402704407e-27, 9.063221206747255e-28]	9zOLfnxGP7JIaJwa31Jh-Q
Palm Springs	['Palm Springs', 'Bullhead City', 'Safford', 'Lake Havasu City', 'Buckeye']	[1.0, 4.535412498639921e-32, 2.814469373379304e-32, 1.1661456809843963e-33, 1.3036052266950921e-36]	9aUUbpkHQ5LfiAOnyq3f5Q
Palm Springs	['Palm Springs', 'Bullhead City', 'Safford', 'Kingman', 'Yuma']	[0.9999845027923584, 1.5492099919356406e-05, 1.652870373902715e-08, 1.283020978348759e-08, 6.72466804463312e-11]	CyPgVhKHfjR7Qa7ktzo0Dw
Palm Springs	['Palm Springs', 'Clovis', 'Yuma', 'New York', 'Dallas']	[1.0, 0.0, 0.0, 0.0, 0.0]	hC1rLv8jd4wjgVSTdvVaKA
Palm Springs	['Palm Springs', 'Buckeye', 'Safford', 'Bullhead City', 'Nashville']	[1.0, 6.344566010705443e-38, 1.9032435742459665e-41, 1.0509738482436128e-43, 0.0]	-lbVqtEkcLi8rv5HaSfpYg
Palm Springs	['Palm Springs', 'Buckeye', 'New York', 'Nashville', 'Clovis']	[1.0, 6.025583396596713e-44, 0.0, 0.0, 0.0]	nxcvaOgQ-Tp-CbWZ4A2DpQ
Palm Springs	['Palm Springs', 'Safford', 'Sierra Vista', 'Diamond Bar', 'New York']	[1.0, 2.7586648204945868e-39, 1.9164157798106198e-41, 7.683319479892972e-42, 0.0]	2eKnldIcezXXxDLAzzXDeg
Palm Springs	['Palm Springs', 'Fullerton', 'Safford', 'Yuma', 'Los Angeles']	[1.0, 7.74168547329349e-15, 2.019394454228251e-21, 1.4159734675129197e-21, 2.731544795842467e-23]	2bZjcS67fb3TkSeqGFRKZw
Palm Springs	['Billings', 'Flagstaff', 'Helena', 'Prescott', 'Cottonwood']	[0.9536716341972351, 0.04613781347870827, 0.00019050968694500625, 1.699110896424827e-08, 1.6942033886913066e-10]	gbA913Mbl77b5r4O1DHuAg
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Bullhead City', 'Safford', 'Sierra Vista']	[1.0, 1.3471542933901365e-34, 5.179531400036385e-37, 5.8814318235716195e-40, 1.0626606774360818e-40]	hvyZwJ-krcVQCo5zbF4tzQ
Palm Springs	['Palm Springs', 'Bullhead City', 'Lake Havasu City', 'Yuma', 'Safford']	[1.0, 5.094689598981172e-26, 2.745444875049488e-26, 4.141895722523479e-31, 1.2039711606484382e-33]	3b1SscBWrHjTlsQWjYr8DA
Palm Springs	['Palm Springs', 'Anaheim', 'Fullerton', 'Diamond Bar', 'Yuma']	[0.9999988079071045, 1.221999696099374e-06, 9.244519594275857e-10, 1.287168965727804e-20, 1.1443504067594222e-22]	Z8fEmLOTloI5SklNWKvnRQ
Palm Springs	['Palm Springs', 'Sierra Vista', 'Safford', 'San Jose', 'Diamond Bar']	[1.0, 6.144597828137834e-25, 2.1097421429621108e-32, 3.6230755645476665e-37, 5.137202209168709e-38]	a7dea1Fup71hpD81myaLew
Palm Springs	['Palm Springs', 'Bullhead City', 'Lake Havasu City', 'Safford', 'Kingman']	[1.0, 5.425791966368079e-19, 4.164204615254082e-22, 3.534222568263989e-22, 8.360849539764197e-26]	ehJRA8kkmKdkL3OY6N-EaQ
Palm Springs	['Palm Springs', 'Clovis', 'Yuma', 'New York', 'Dallas']	[1.0, 0.0, 0.0, 0.0, 0.0]	44v5kz_UkN4Eybl0Ft3T6w
Palm Springs	['Palm Springs', 'Safford', 'New York', 'Nashville', 'Clovis']	[1.0, 2.214823689087054e-39, 0.0, 0.0, 0.0]	UQvzN195QYbmqZmZ18CKRQ
Palm Springs	['Palm Springs', 'Safford', 'Lake Havasu City', 'Bullhead City', 'Yuma']	[1.0, 4.60652682604233e-21, 1.306930600357638e-22, 6.953140556564316e-23, 7.085327769641666e-24]	rf8lKVXflhgS6Lsd6tzeIw
Palm Springs	['Palm Springs', 'Clovis', 'Yuma', 'New York', 'Dallas']	[1.0, 0.0, 0.0, 0.0, 0.0]	5zDlE_W1hVuIDDOheGJgGw
Palm Springs	['Palm Springs', 'Sierra Vista', 'Safford', 'Diamond Bar', 'Nashville']	[1.0, 3.7186275284408014e-37, 7.651373238022681e-38, 7.146622168056567e-44, 0.0]	V-9vN1NIrDhuBNETYOiwgQ
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Bullhead City', 'Yuma', 'Buckeye']	[1.0, 2.170444712845665e-09, 4.411468545605264e-14, 1.8684958138887437e-22, 3.876388335330961e-23]	IO_J7hBD1hH7UhZvJc5yyw
Palm Springs	['Bullhead City', 'Palm Springs', 'Lake Havasu City', 'Safford', 'Sierra Vista']	[0.8813081979751587, 0.1181490570306778, 0.0005427648429758847, 3.922239422138318e-09, 2.2978355329605904e-10]	1Y0-DdNQaVW8_waYyjsm6A
Palm Springs	['Palm Springs', 'Fullerton', 'Safford', 'Yuma', 'Los Angeles']	[1.0, 1.062008348165984e-22, 1.3855896882656528e-23, 1.4731581002397522e-24, 6.849380335706677e-26]	YsryLny5K2YGKo1BnmKihA
Palm Springs	['Palm Springs', 'Buckeye', 'New York', 'Nashville', 'Clovis']	[1.0, 3.377129299022809e-42, 0.0, 0.0, 0.0]	CIpCy9_s--Km-9VJ8j0eaw
Palm Springs	['Palm Springs', 'Kingman', 'Safford', 'Bullhead City', 'Yuma']	[1.0, 6.02766961379623e-29, 3.2735997991303964e-30, 1.8723699078654653e-30, 1.217593599542185e-30]	dtkotK6n31nwzNLoLLksNQ
Palm Springs	['Palm Springs', 'Sierra Vista', 'Kingman', 'Lake Havasu City', 'Phoenix']	[1.0, 1.638637558976086e-09, 3.14001852297352e-10, 8.45622942328983e-14, 9.380589458842897e-17]	sh53dBV7tYXOimg_vllb1A
Palm Springs	['Palm Springs', 'Bullhead City', 'Yuma', 'Safford', 'Kingman']	[1.0, 1.412631256849479e-17, 5.415021661202332e-18, 1.7487489953468914e-19, 2.160353825815208e-21]	5C3faMbcgxmHpgnc7HkJUQ
Palm Springs	['Palm Springs', 'Clovis', 'Yuma', 'New York', 'Dallas']	[1.0, 0.0, 0.0, 0.0, 0.0]	DjwX5wCdLgx1E9wTsAF_Ew
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Safford', 'Kingman', 'Sierra Vista']	[1.0, 6.721473819174275e-38, 6.20766811905108e-40, 7.949426058268255e-41, 9.598894480624997e-43]	9KYArkyQKuGfYkUYQQh75Q
Palm Springs	['Palm Springs', 'Kingman', 'Yuma', 'Safford', 'Bullhead City']	[1.0, 1.2230682058723826e-30, 6.938698179881252e-31, 4.414679530982078e-31, 3.809783803170757e-33]	8W1GFRh60hTGSaWhO8o1Tw
Palm Springs	['Palm Springs', 'Sierra Vista', 'Lake Havasu City', 'Bullhead City', 'Safford']	[1.0, 1.5428393622589353e-37, 6.675519637335207e-40, 1.462955596755109e-42, 7.006492321624085e-44]	IA8bp2IkSDy2zy9mTJFeQA
Palm Springs	['Palm Springs', 'Safford', 'Sierra Vista', 'Kingman', 'Bullhead City']	[1.0, 8.169561489974886e-13, 3.324907066077323e-17, 5.088062911056686e-20, 7.459126215297502e-21]	jBw1TsN1k5x8nQTCLpyUwg
Palm Springs	['Palm Springs', 'Buckeye', 'New York', 'Nashville', 'Clovis']	[1.0, 2.716487138016874e-40, 0.0, 0.0, 0.0]	I1aXLzoFST6jPrCejVwsQg
Palm Springs	['Palm Springs', 'Safford', 'Bullhead City', 'Nashville', 'Savannah']	[1.0, 2.355414742080502e-36, 1.5918750554729922e-42, 0.0, 0.0]	USTSSMO8MMfqKus0a3gSYQ
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Safford', 'Yuma', 'Bullhead City']	[1.0, 6.489239910198019e-27, 5.121396195074973e-29, 4.726472501508379e-33, 3.5994434154285095e-33]	6rKqi3spgsp65NE-pK8bgA
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Bullhead City', 'Buckeye', 'Kingman']	[1.0, 8.178448027330786e-28, 4.083908115999675e-31, 1.000302088625712e-36, 3.2042009409940336e-38]	VY3W93BiUrZfSB7VOPwhKg
Palm Springs	['Phoenix', 'Bisbee', 'Lake Havasu City', 'Palm Springs', 'Yuma']	[0.9995377063751221, 0.00024291739100590348, 0.0002193370455643162, 2.8623231562718843e-10, 3.5950173502170835e-13]	sM13w54uBWKCTEp3TaVFSQ
Palm Springs	['Palm Springs', 'Diamond Bar', 'Los Angeles', 'Phoenix', 'Sierra Vista']	[1.0, 7.499533112576007e-12, 5.300768205048149e-20, 2.0685998254019042e-29, 9.270882263296853e-31]	0ULtTpr5_uS6DI26ynlphg
Palm Springs	['Palm Springs', 'Yuma', 'Safford', 'Kingman', 'Bullhead City']	[1.0, 5.102418599285543e-23, 2.2739090852620605e-27, 1.5705360454488933e-28, 7.491490121767869e-29]	7GuxmjyCixDBP41oD4ObeA
Palm Springs	['Palm Springs', 'Safford', 'Buckeye', 'Lake Havasu City', 'Bullhead City']	[1.0, 7.754704089950975e-34, 1.2106928382724611e-37, 5.5259139953816274e-39, 1.2205687974854524e-39]	5BaHpQ4QtNtXQ_L4M_C9ag
Palm Springs	['Palm Springs', 'Clovis', 'Yuma', 'New York', 'Dallas']	[1.0, 0.0, 0.0, 0.0, 0.0]	gu2fLw-B6Qh1XpTsUDPT4A
Palm Springs	['Palm Springs', 'Safford', 'Kingman', 'Bullhead City', 'Sierra Vista']	[1.0, 4.030603301659383e-17, 2.5080435251066743e-21, 9.591518670689647e-23, 5.564544677161047e-23]	DeYtdids_6WrYsqKK0ySog
Palm Springs	['Fullerton', 'Yuma', 'Anaheim', 'Palm Springs', 'Safford']	[0.9992371797561646, 0.0007628828752785921, 2.6283285443906568e-12, 4.703185379738577e-16, 1.2722048160823223e-18]	CdWfLgx2QKE-0LOignURyw
Palm Springs	['Palm Springs', 'Safford', 'Yuma', 'Buckeye', 'Fullerton']	[1.0, 2.2276993331534522e-20, 4.568756405714063e-23, 2.479924155113411e-26, 1.7690374318451324e-28]	15R7nmanvj8JY3L2fvZvwA
Palm Springs	['Kingman', 'Safford', 'Bullhead City', 'Palm Springs', 'Yuma']	[0.6785021424293518, 0.3165648281574249, 0.004933101590722799, 1.5579475487470518e-09, 4.675015054440325e-14]	SoAw8LyFwgI_h5gzH6Vk0Q
Palm Springs	['Palm Springs', 'Bullhead City', 'Lake Havasu City', 'Orange', 'Safford']	[1.0, 1.639382318785465e-08, 1.74053822481081e-17, 3.717486571204684e-18, 9.497116885230424e-22]	jK2qd5ltaMonrl-mOvDz1Q
Palm Springs	['Palm Springs', 'Lake Havasu City', 'Safford', 'Bullhead City', 'Yuma']	[1.0, 1.0364781996533648e-28, 4.9973324812187426e-33, 1.1373408051705457e-37, 2.7709976482791095e-40]	8eO2gDR32SleX8n5uaSgHQ
Palm Springs	['Palm Springs', 'Clovis', 'Yuma', 'New York', 'Dallas']	[1.0, 0.0, 0.0, 0.0, 0.0]	nG2AjnmbMLwH6o6cA5fl7w
Palm Springs	['Palm Springs', 'Bullhead City', 'Safford', 'Kingman', 'Sierra Vista']	[1.0, 1.36946068257093e-26, 5.141737987518212e-28, 6.807584574425563e-30, 6.948233790055122e-31]	HtdQAHCdbEQFIkzdDX5ENw
Palm Springs	['Palm Springs', 'Safford', 'Bullhead City', 'Kingman', 'Sierra Vista']	[1.0, 1.6697021510139231e-31, 1.1183197161915124e-31, 3.6830150485469758e-34, 7.279338307075769e-35]	84LdHI72pSf-nRgPAoZJAw
Juneau	['Juneau', 'Helena', 'Savannah', 'New York', 'Nashville']	[1.0, 2.769199502089688e-38, 0.0, 0.0, 0.0]	dA23zWJqe6p6OWKKUFdzkg
Juneau	['Juneau', 'St. Johns', 'Helena', 'Bellingham', 'Washington']	[1.0, 1.0415162397948874e-27, 6.393330748848438e-37, 1.0257504758857661e-42, 1.3592595103950726e-43]	f0N-PVLxNhpJXaVuYPUIyQ
Juneau	['Juneau', 'Helena', 'Washington', 'Cottonwood', 'Nashville']	[1.0, 2.2263830001192694e-41, 5.605193857299268e-45, 2.802596928649634e-45, 0.0]	UhH2_t_nR8U4P0XzlL3cZg
Juneau	['Juneau', 'Washington', 'Bellingham', 'Beaverton', 'Helena']	[0.9999998807907104, 7.617996544695416e-08, 2.7900153975329856e-14, 5.755718751230668e-31, 3.9483791421733143e-32]	JBmAiop7s3qvahKDHH4CmQ
Juneau	['Juneau', 'Bellingham', 'Washington', 'Helena', 'St. Johns']	[1.0, 7.29843143792942e-15, 1.4985108685804083e-16, 2.2107664067553244e-29, 5.889152978110049e-40]	Z-CrwLYeIZqCw8-VG-2t4w
Juneau	['Juneau', 'Washington', 'Beaverton', 'Hillsboro', 'Bellingham']	[1.0, 1.5798641561648452e-10, 5.236653125018087e-13, 6.570592227306482e-20, 4.49420545296495e-22]	e_cGYxmb8mfN7KZTsx_0pg
Juneau	['Juneau', 'Helena', 'Washington', 'Bellingham', 'Missoula']	[1.0, 9.520394655930558e-24, 5.796203649359994e-28, 2.7728559917394317e-31, 3.2315888710637536e-37]	Xm9vWCq1yzcscT7LUMUY5g
Juneau	['Juneau', 'Clovis', 'Savannah', 'Nashville', 'Detroit']	[1.0, 0.0, 0.0, 0.0, 0.0]	47mLcFdhvvhm3QoObTk0vw
Juneau	['Juneau', 'Washington', 'Helena', 'Bellingham', 'St. Johns']	[1.0, 2.792465418596163e-21, 5.283465727678211e-28, 3.060636348994183e-28, 4.6006989222387134e-35]	gdHQXt7XYPCc4vTSG0HV5Q
Juneau	['Juneau', 'Bellingham', 'Washington', 'Helena', 'Cottonwood']	[1.0, 1.5386162829922334e-11, 2.3625708594349204e-12, 7.547668229063592e-18, 6.336099338644079e-31]	1CnH1YL_P_Cq6LMSJd8ayg
Juneau	['Juneau', 'Washington', 'Bellingham', 'Nashville', 'Yuma']	[1.0, 4.894332966676917e-29, 1.8532046073833917e-38, 0.0, 0.0]	VILy2gzxntpz1RJlj6AYAw
Juneau	['Juneau', 'Clovis', 'Savannah', 'Nashville', 'Detroit']	[1.0, 0.0, 0.0, 0.0, 0.0]	yaSX-HrPdspuo-ZYvjUXtw
Juneau	['Juneau', 'Washington', 'Show Low', 'Helena', 'Bellingham']	[1.0, 6.665899589743929e-19, 1.257412481967051e-25, 8.342127938294086e-31, 2.8727933990394732e-33]	d16yf-OSaJjHbVmDYHweQg
Juneau	['Washington', 'Bellingham', 'Helena', 'Beaverton', 'Hillsboro']	[1.0, 5.5962839695666844e-08, 1.3620898853261565e-09, 9.036841370699267e-14, 2.2126213706418147e-15]	kirZNM_zy_1ZgtrMz7KjUg
Juneau	['Juneau', 'Washington', 'St. Johns', 'Charter Township of Clinton', 'Bellingham']	[1.0, 1.2684739142319634e-25, 1.8371455369159565e-27, 8.458079501864723e-34, 3.3601043970915044e-36]	Ca3AxmCilePKPSc3k96gbg
Juneau	['Juneau', 'Washington', 'Clovis', 'Savannah', 'Nashville']	[1.0, 4.966653616906842e-35, 0.0, 0.0, 0.0]	0VQML2fOxJoF9lJP-rMWAg
Juneau	['Juneau', 'Helena', 'Bellingham', 'Missoula', 'Bend']	[0.9994003772735596, 0.0005995864048600197, 2.592296689468503e-15, 1.1489440763391562e-21, 8.700871516184511e-25]	oNGACG1MGUHN_mkuPQEH-w
Juneau	['Juneau', 'Washington', 'Bellingham', 'Charter Township of Clinton', 'St. Johns']	[1.0, 1.1154160590823917e-20, 5.7549406003014974e-27, 3.725580379057211e-39, 2.1722928793963314e-41]	kxih8xP8qKpgIcCXdt_mUw
Juneau	['Juneau', 'Washington', 'Bellingham', 'Helena', 'Cottonwood']	[1.0, 9.841401957739633e-30, 4.519508706595189e-31, 8.988175107852764e-33, 1.1210387714598537e-43]	xFG0lkdzXgwowNz2hms9Xw
Juneau	['Juneau', 'Washington', 'St. Johns', 'Nashville', 'Dallas']	[1.0, 1.9713955569025883e-37, 2.2420775429197073e-44, 0.0, 0.0]	smvVr3loUWNpmTUKy45OqA
Juneau	['Juneau', 'St. Johns', 'Cottonwood', 'Washington', 'Nashville']	[1.0, 1.4649575388248719e-34, 4.90454462513686e-44, 4.203895392974451e-45, 0.0]	9DGWmwwKvSXjkWU0E_BzAw
Juneau	['Juneau', 'Clovis', 'Savannah', 'Nashville', 'Detroit']	[1.0, 0.0, 0.0, 0.0, 0.0]	2qnas-ZAOUVa5M6clm3-sQ
Juneau	['Juneau', 'Washington', 'Bellingham', 'Nashville', 'Yuma']	[1.0, 1.6429630634663335e-31, 4.2156169095100163e-32, 0.0, 0.0]	3rsQ0hwzI5OB1chKct4rkw
Juneau	['Juneau', 'Washington', 'Bellingham', 'Cottonwood', 'Clovis']	[1.0, 3.146258439682089e-29, 1.155835493501731e-33, 3.859175970750546e-42, 0.0]	IaMEk3m-giNOXkt_8gcxLQ
Juneau	['Juneau', 'Washington', 'Helena', 'Bellingham', 'Hillsboro']	[0.9747506976127625, 0.02490421012043953, 0.00034516211599111557, 2.352922023884929e-11, 1.3561578579921667e-18]	eMeAw-b21uBjy0e8DZAeww
Juneau	['Juneau', 'Washington', 'Bellingham', 'Charter Township of Clinton', 'Cottonwood']	[1.0, 5.45880672984854e-17, 1.743164646958675e-30, 7.174648137343064e-43, 7.42688186092153e-44]	g9txKMoTZxonMnVdOeTrlw
Juneau	['Juneau', 'Clovis', 'Savannah', 'Nashville', 'Detroit']	[1.0, 0.0, 0.0, 0.0, 0.0]	SxzD9zZoMAvnv0yLarVVWw
Juneau	['Juneau', 'Washington', 'Clovis', 'Savannah', 'Nashville']	[1.0, 5.324934164434305e-44, 0.0, 0.0, 0.0]	HCFkp2-h3xkNXJsB6CNiZw
Juneau	['Bellingham', 'Juneau', 'Washington', 'Beaverton', 'Helena']	[0.7930958867073059, 0.2069040685892105, 3.740388901385394e-11, 1.1576533551877698e-19, 5.465233904951943e-22]	eTt57EvDcLyzzFxu6IO70A
Juneau	['Juneau', 'Washington', 'St. Johns', 'Nashville', 'Dallas']	[1.0, 5.815388626947991e-43, 3.797518838320254e-43, 0.0, 0.0]	j3HZVhdHr9pMNVaZ4k2vfQ
Juneau	['Juneau', 'Bellingham', 'Helena', 'St. Johns', 'Washington']	[1.0, 1.877493062552849e-35, 6.875575799597173e-36, 1.3672137288940888e-37, 2.045628109907547e-39]	bZOLatG0n2rIRVN1uPItQQ
Juneau	['Juneau', 'Washington', 'Bellingham', 'Helena', 'St. Johns']	[1.0, 7.128105182456078e-17, 4.073979453857552e-24, 6.153017180835782e-33, 1.4939424285335166e-34]	8XI1YNVCYFhrWJ5I74ObMw
Juneau	['Juneau', 'Clovis', 'Savannah', 'Nashville', 'Detroit']	[1.0, 0.0, 0.0, 0.0, 0.0]	3zCbvX9aGHDQPgANkNzKjw
Juneau	['Juneau', 'Washington', 'Helena', 'St. Johns', 'Hannibal']	[1.0, 4.433884620090155e-24, 1.4972186323083041e-32, 1.4328324441869042e-38, 1.5305682476587814e-40]	IkAg6ZboSy05gtx6dtML4A
Juneau	['Juneau', 'Washington', 'Bellingham', 'Nashville', 'Yuma']	[1.0, 3.504967179533988e-37, 2.045895757914233e-42, 0.0, 0.0]	3c_9TP5n20UpG3sdHwaTyA
Juneau	['Juneau', 'Clovis', 'Savannah', 'Nashville', 'Detroit']	[1.0, 0.0, 0.0, 0.0, 0.0]	jZ32ASqezsePc8iUZPxOQw
Juneau	['Juneau', 'Clovis', 'Savannah', 'Nashville', 'Detroit']	[1.0, 0.0, 0.0, 0.0, 0.0]	_9lwlNk6heogl4uCu53ScA
Juneau	['Juneau', 'Washington', 'Clovis', 'Savannah', 'Nashville']	[1.0, 1.4709429980017605e-40, 0.0, 0.0, 0.0]	jyS5wmBJbKsiVlELSTQb9w
Juneau	['Juneau', 'Washington', 'Clovis', 'Savannah', 'Nashville']	[1.0, 8.796230720259742e-39, 0.0, 0.0, 0.0]	aX9vKrHkoD80hx6RdPkxWQ
Juneau	['Juneau', 'Clovis', 'Savannah', 'Nashville', 'Detroit']	[1.0, 0.0, 0.0, 0.0, 0.0]	zXzIcJ5p5tFvBCH29pcE1g
Juneau	['Bellingham', 'Washington', 'Beaverton', 'Hillsboro', 'Juneau']	[0.997512936592102, 0.002460693707689643, 2.3711405447102152e-05, 2.6808024813362863e-06, 1.1884288312561525e-13]	rB4-I1u7OxrU8IeoETrbZA
Juneau	['Helena', 'Juneau', 'Bellingham', 'Cottonwood', 'Washington']	[0.9999690055847168, 2.403237158432603e-05, 6.924583885847824e-06, 9.76863590018695e-10, 4.01505287350723e-11]	5nPp7Ptfiu82iLaZ8dI5aA
